Facility Category,Name of Building/Facility,Address of Building/Facility,建築物/設施名稱,建築物/設施名稱.1,Country Park/Special Area,郊野公園/特別地區,Telephone,聯絡電話,Website,網頁,Latitude Decimal Degree(DD.DDD),Longitude Decimal Degree(DD.DDD),Service Hours (From),Service Hours (To)
Country Park Toilet Locations,Toilet (Tai Mong Tsai Barbecue Site No. 14),Tai Mong Tsai Barbecue Site No. 14,廁所 (大網仔燒烤場地十四號),大網仔燒烤場地十四號,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.38611,114.30544,0:00,24:00:00
Country Park Toilet Locations,Toilet (Mount Parker Road Barbecue Site 4; Quarry Gap (Tai Fung Au)),Mount Parker Road Barbecue Site 4; Quarry Gap (Tai Fung Au),廁所 (柏架山道燒烤場地4號；大風坳),柏架山道燒烤場地4號；大風坳,TAI TAM (QUARRY BAY EXT.) COUNTRY PARK,大潭(?魚涌擴建部分)郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.26695,114.21359,0:00,24:00:00
Country Park Toilet Locations,Toilet (Nga Ying Kok Campsite),Nga Ying Kok Campsite,廁所 (牙鷹角營地),牙鷹角營地,LANTAU NORTH COUNTRY PARK,北大嶼郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.23857,113.85287,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Picnic Site No. 12, Golden Hill Road )","Picnic Site No. 12, Golden Hill Road",廁所 (金山路 郊遊場地12號),金山路 郊遊場地12號,KAM SHAN COUNTRY PARK,金山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.36571,114.15069,0:00,24:00:00
Country Park Toilet Locations,Toilet (Man Cheung Po Campsite),Man Cheung Po Campsite,廁所 (萬丈布營地),萬丈布營地,LANTAU SOUTH COUNTRY PARK,南大嶼郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.23065,113.86627,0:00,24:00:00
Country Park Toilet Locations,Toilet (Tai Po Kau Forest Walks),Tai Po Kau Forest Walks,廁所(大埔滘林徑),大埔滘林徑,TAI PO KAU NATURE RESERVE,大埔滘自然護理區,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.43018,114.17567,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Tai Mo Shan Kisok, Rotary Park)","Tai Mo Shan Kisok, Rotary Park",廁所 (扶輪公園 大帽山茶水亭),扶輪公園 大帽山茶水亭,TAI MO SHAN COUNTRY PARK,大帽山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.40506,114.10582,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Bride's Pool Nature Trail, Bride's Pool Road)","Bride's Pool Nature Trail, Bride's Pool Road",廁所 (新娘潭路 新娘潭自然教育徑),新娘潭路 新娘潭自然教育徑,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.50239,114.23722,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Kowloon Reservoir Barbecue Site No. 3, Tai Po Road)","Kowloon Reservoir Barbecue Site No. 3, Tai Po Road",廁所 (大埔道 九龍水塘燒烤場地3號),大埔道 九龍水塘燒烤場地3號,KAM SHAN COUNTRY PARK,金山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.35335,114.15621,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Eastern end of Main Dam, Plover Cove Reservoir Country Trail Finishing Point)","Eastern end of Main Dam, Plover Cove Reservoir Country Trail Finishing Point",廁所 (船灣淡水湖郊遊徑終點 主壩東端),船灣淡水湖郊遊徑終點 主壩東端,PLOVER COVE COUNTRY PARK,船灣郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.4549,114.24813,0:00,24:00:00
Country Park Toilet Locations,Toilet (Tung Ping Chau Campsite）,Tung Ping Chau Campsite,廁所 (東平洲營地),東平洲營地,PLOVER COVE (EXTENSION) COUNTRY PARK,船灣郊野公園(擴建部分),1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.54128,114.44077,0:00,24:00:00
Country Park Toilet Locations,Toilet (Mount Parker Road Barbecue Site 1; Mount Parker Road),Mount Parker Road Barbecue Site 1; Mount Parker Road,廁所 (柏架山道燒烤場地1號；柏架山道),柏架山道燒烤場地1號；柏架山道,TAI TAM (QUARRY BAY EXT.) COUNTRY PARK,大潭(?魚涌擴建部分)郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.27794,114.20941,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Clear Water Bay Management Centre,Tai Hang Tun)","Clear Water Bay Management Centre,Tai Hang Tun",廁所 (大坑墩 清水灣管理站),大坑墩 清水灣管理站,CLEAR WATER BAY COUNTRY PARK,清水灣郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.2914,114.30101,0:00,24:00:00
Country Park Toilet Locations,Toilet (Pak A; MacLehose Trail - Section No. 1),Pak A; MacLehose Trail - Section No. 1,廁所 (北丫；麥理浩徑 - 第一段),北丫；麥理浩徑 - 第一段,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.3626,114.3496,0:00,24:00:00
